ISO3,Disease,Participants,DALYs,PBR,log_pbr,income_group,rd_expenditure,total_publications,total_citations,researchers_per_million,doctors_per_10k,hospital_beds,sanitation,uhc_index,gdp_per_capita,hdi,democracy_index,trust_scientists,altruism
BEN,Cardiovascular diseases,118.0,258132.0216363639,0.0340933805691236,-3.3783587626819593,L,-0.5072401214689258,99.28,2101.76,,0.7802,4799.8084716,-1.4796755259063692,-1.9682522670033291,3038.469075736016,-1.505573041299367,0.05470139430926,-3.009376778278969,-1.0897786239654117
BGD,Cardiovascular diseases,19623.6976375,7308516.735424715,0.2987587446089749,-1.2080854342437013,L,-0.5977808384269677,1578.28,27412.72,,4.420799999999999,98716.98583,-1.0628404320668117,-1.4312432791029814,5113.32897934955,-0.8813592568887959,-0.8733646141255625,-0.2672876109918965,-1.2797789484090936
BGR,Cardiovascular diseases,2443.2317421052635,1472491.35968306,0.1846209302561649,-1.6893964180984986,LM,-0.0529334492358485,540.64,14482.68,1794.3050359999995,39.0588,51813.283158,0.3708480312202768,0.1866684152121687,22821.77151822954,0.4636728261863637,0.4064370126458878,0.3725331947084208,-1.5500016320623302
BHR,Cardiovascular diseases,14.617675,31896.39181126157,0.0042234403119556,-5.464740303964295,UM,-0.7261588813181815,171.72,3694.36,384.09338,9.0324,2393.7282384,1.2791041336763491,0.6800741092231726,54743.29230787483,0.6903218788592502,-1.5793227133235133,0.2430456506976422,0.616002066595645
BHS,Cardiovascular diseases,32.252,17911.471645043664,0.0093184721196218,-4.674684037487798,H,-0.8138068089056336,36.96,823.12,,22.5584,1058.0563458,1.2020927093083464,0.8774363868275739,33575.55781679383,0.4698654232539282,0.8215876253622518,0.943801771226561,0.8017801616072459
BIH,Cardiovascular diseases,193.393075,348646.35353686323,0.0558764720797294,-2.8844329302598606,LM,-0.6863384046578135,267.0,3933.32,278.01888440000005,19.2996,8156.2943572,-0.6615872221458549,-0.2654288951141922,13009.191373023836,0.096080264255694,-0.0009421546808029,0.0602397062118369,-0.9926673470275296
BLR,Cardiovascular diseases,1213.1539916666666,1593183.3108193458,0.0847264892341704,-2.468208964495983,LM,-0.0607532128429428,198.64,3022.28,1472.9208640000004,39.4592,100249.4446188,0.8904415654722012,0.624996264310316,22194.85517432224,0.4379116223852935,-1.3315690343007185,0.0602397062118369,-1.030667411916266
BOL,Cardiovascular diseases,72.0,312132.3796783883,0.0208027406862449,-3.872189946804082,LM,-0.6163180276179551,58.8,2683.08,100.5244707968,9.19619999988,12581.1942184,-0.2250687763546017,-0.5178690176314497,9949.461080913694,-0.2566500647128187,0.2946836279423804,-0.4196258980634005,-0.2453327375490466
BRA,Cardiovascular diseases,52367.341064,8328209.092178282,0.6996453161269492,-0.357167470743078,UM,0.5891447452387177,13637.08,322292.68,714.2783391999999,20.265399999999996,489032.7424200001,-0.3604685310344718,0.8039992602770988,17255.480171781295,0.1272909534762228,0.9720428081063328,-0.0844816665060912,-0.4606664385852196
BWA,Cardiovascular diseases,216.96043333333333,69990.91950690046,0.0626857171362314,-2.7694621409134457,UM,-0.2097087846620601,121.56,3325.96,173.69786240000005,3.6592,4949.3935444,0.1460837543893123,-0.5706519523396035,16066.874131336312,-0.3802543021814212,0.4232233346875828,-1.9734764261927416,-0.4015552265360742
CAN,Cardiovascular diseases,72044.554756,1408241.4893074203,5.692369125554347,1.7391282847477656,H,1.489609040499211,29544.04,1275399.56,4570.958856,22.546620000000004,99529.369204,0.875489649203869,1.3731369910432796,54193.397774207595,1.2082706975904025,1.0116771795936688,0.9361848568729852,2.102226826688448
CHE,Cardiovascular diseases,14660.114756521738,328835.7365135297,4.235702301534924,1.44355150794799,H,2.83128423767282,11251.64,585294.32,4556.711074,40.1264,40273.9280124,1.5890091833903168,1.1229917787307244,75268.81661408668,1.322462187516304,1.262539436772333,0.9361848568729852,1.3760033643703735
CHL,Cardiovascular diseases,4055.333985,530636.9489894494,0.8503508848567984,-0.1620944491825298,UM,-0.4130662354494351,1847.84,56678.32,427.5335204,18.3712,38510.5147576,1.0855542670616256,0.5905726112397812,25118.03849731798,0.6531662964538584,1.18093926018076,0.2963640511726688,0.316223776917836
CHN,Cardiovascular diseases,394018.963304,86512948.16935381,0.5067631650786623,-0.6796917816634359,LM,1.4510467220526826,70455.56,1591215.32,1135.717754,17.930799999999998,4576265.56984,-0.4306275453050752,0.5951624316491857,12907.16100572696,-0.0636887400874875,-1.873083349053176,1.4389012042089502,-1.7653353330985035
CIV,Cardiovascular diseases,16.2633,771236.1069877337,0.0023463367749455,-6.0506470798829834,L,-0.7664348184326426,112.92,2443.28,63.99303,1.6373999999999995,8218.7208,-1.1558010247055155,-1.642375017935597,5070.246318122955,-1.4575184880550616,-0.449976269296144,-2.10296397020352,-1.246001112952439
CMR,Cardiovascular diseases,113.13305555555556,837757.2017249316,0.0150258958763577,-4.197314878260441,L,-0.5072401214689258,322.64,7905.04,,1.2016,62153.52664999999,-1.2878847399390634,-1.422063638284172,4525.251514428976,-1.2093191975870483,-1.0312803844437304,-2.64376488930736,-0.295999490734029
COD,Cardiovascular diseases,1697.8582,2266187.939253994,0.0833632275182104,-2.4844280341242273,L,-0.4953296767226226,140.12,2689.56,10.10515,1.2394,48492.72640000001,-1.2770076933611387,-1.7525307077613093,1285.819981235234,-1.6878830989684863,-1.0872347912493805,-1.16608350471377,-1.3642235370507303
COL,Cardiovascular diseases,7235.679655555555,1319813.4314202694,0.6100083999480989,-0.4942661584203575,LM,-0.5575000287062973,1535.84,34683.2,70.2291404,18.6208,74993.781868,-1.260564016157332,0.6410606357432325,15052.503408239549,0.096080264255694,0.2129280224430147,-0.0768647521525165,0.088223387585417
CRI,Cardiovascular diseases,234.39925,117231.0578821713,0.0677242613166708,-2.692163151498372,UM,-0.3306758499618466,168.72,5317.68,325.1844104,21.7234,5792.390856399999,-1.0313112732057932,0.957758243992156,20060.82964907356,0.3494813362604607,1.2672023040061362,0.1364088497475889,0.3880016772632269
CUB,Cardiovascular diseases,32.0,698579.3755597993,0.0050968663618126,-5.277169299308775,LM,-0.2544546968411825,214.8,5593.84,2055.97578,74.8132,50246.253984,-0.4386190363850955,0.9692327950156672,,0.1949141134540343,-1.6295262505408048,-0.5110288703063032,-0.2453327375490466
CYP,Cardiovascular diseases,67.6138,50522.901635742375,0.019535449280717,-3.935012793011543,H,-0.2176931910684379,465.16,12374.08,1138.2687364,24.4508,2915.2800792,0.8165243500751518,0.4207492560918083,42427.20460720808,0.8961638053851175,0.9855651230843652,0.1135581066868635,0.4302239715840451
CZE,Cardiovascular diseases,5422.868061904762,904763.187061556,0.6669037269675924,-0.4050945863084566,UM,1.1611697366947522,2464.28,83101.08,3115.7949599999997,38.12964,73756.44399880001,1.2863611701080897,0.9462836929686442,40335.77650259335,0.948181620752665,1.142082033232391,1.3551151463196212,-0.7013335162138837
DEU,Cardiovascular diseases,79322.152208,5677427.633748318,1.5545758255083244,0.4412091599982767,H,2.728296832832491,34293.0,1532108.0,4359.623428000001,39.07,677483.163832,1.515365013659394,1.1138121379119152,57073.37934866153,1.3090861778503635,1.228189648149975,1.4998365190375504,0.8735580619526369
DNK,Cardiovascular diseases,123236.60748333333,262788.3283517403,20.0,2.995732773553866,H,2.688188615952814,7153.56,338384.52,6645.832076,37.828,17918.6769232,1.518770655459118,0.8980905786698948,63245.14222976299,1.2768846730990249,1.3472481915197752,1.0732893152373375,1.0128916332113371
DOM,Cardiovascular diseases,54.98034,478764.67495033785,0.0127777489220904,-4.359267681845724,LM,-0.6163180276179551,76.56,1606.92,23.9788592,15.9652,13655.559303199998,-0.1924475372210277,0.4207492560918083,16818.470743654518,-0.0089461820102115,0.2587795502420891,0.288747136819093,0.3120015474857542
DZA,Cardiovascular diseases,426.58629999999994,1765101.441797708,0.0268909572380341,-3.615593407950445,LM,-0.4470272749166086,207.72,4076.2,521.9864392000001,13.898400000000002,62365.351725199995,0.2919927298209828,0.2256818886921089,14364.642594725296,-0.0441201333539812,-0.998951171622688,0.5629560535478009,-1.0433341002125116
ECU,Cardiovascular diseases,1199.74878125,409713.4965833441,0.3258210019905385,-1.121376430832573,LM,-0.465617549869982,328.24,6772.68,240.1625596,15.6632,22522.0236884,-0.2250687763546017,0.487301652028176,12441.051274374971,0.0782455847011063,0.2217874701872428,-0.983277560227966,-1.0180007236200206
EGY,Cardiovascular diseases,3099.6676714285713,6732711.098771657,0.0512264408304692,-2.9713042651297896,LM,-0.1462666824577513,5285.44,71870.08,621.9283252000001,6.3452,133970.47101199997,-0.6458053506197035,0.4850067418234732,13357.879306684385,-0.2197421861901304,-1.449850433131551,-0.5491134420741792,-1.030667411916266
ESP,Cardiovascular diseases,80442.60424583334,2024703.5026657905,4.42072720085973,1.4863064697069397,H,0.7212703352108207,17886.52,638478.0,2728.3601160000003,37.743199999999995,142394.354176,1.3191574531884838,0.8797312970322765,43711.9780393328,0.9521448828759064,1.1705255233585974,1.2256276023088415,-0.4944442740418742
EST,Cardiovascular diseases,620.1892399999999,148193.14432641547,0.1791893880016572,-1.719256193616462,UM,0.9088682387994828,389.56,18838.48,3225.7261000000003,32.8172,6929.693693999999,1.3200029007099876,0.551559137759841,34147.59681739785,0.88303549960188,1.222438778561617,1.126607715712365,-1.0222229530521023
ETH,Cardiovascular diseases,198.29722857142855,1841819.465544158,0.0119794978501497,-4.42372419154119,L,-0.4948360047777304,1176.0,22007.16,52.3478988,0.5660000000000001,26162.863530400005,-1.6890782080036626,-2.3698615528262392,1821.9964066710625,-1.9155229671721832,-1.2364465427311138,0.3192147942333942,-0.6886668279176381
FIN,Cardiovascular diseases,9953.066226086956,375467.3294905225,2.875709107420964,1.0563027672937764,H,3.215384091565292,4334.96,206147.32,7524.242588000001,34.032000000000004,27518.692702,1.2316545120575315,1.0449648317708449,53891.28379728628,1.2513711731806567,1.1834261227054552,1.3017967458445934,0.4555573481765362
FRA,Cardiovascular diseases,41620.517445833335,2801132.8685530187,1.6532662256093174,0.5027589105100673,H,1.9322709532508728,21434.08,1005259.36,4058.14122,32.8628,422344.22919199994,1.2577313164408972,0.9003854888745976,50206.07391192202,1.0217496739153389,1.1953941486055528,1.3017967458445934,-0.5915555509797563
GAB,Cardiovascular diseases,1.2538,63798.280376940595,0.0003622566148946,-7.895927116525435,UM,-0.1834849309493806,51.88,1594.76,,3.39772,3474.87075,0.1460837543893123,-0.9332477646825736,19483.622283180644,-0.1801095649577127,-0.8352845317161619,-1.9734764261927416,-0.7055557456459655
GBR,Cardiovascular diseases,353463.597056,3252600.246602635,12.091579348540265,2.492510115750086,H,1.7873119443352363,50955.64,2309909.96,4100.1239000000005,26.6688,191846.488844,1.5557859539332275,1.1138121379119152,48709.53277199082,1.1844911248509518,1.127160858084218,1.2027768592481172,1.8531152901956205
GEO,Cardiovascular diseases,1044.98753125,576545.5065257798,0.2016724362953774,-1.6010609161705889,L,-0.5943974545469862,150.76,4053.08,1033.0797744,49.87840000000001,15784.702178799998,-0.7122671795473384,0.193553145826276,13219.248340109913,0.3465088896680306,-0.0837857625347237,0.2582794794047928,-1.347334619322403
GHA,Cardiovascular diseases,826.3331384615384,1204827.0995800693,0.0763131657910251,-2.5727787722120268,L,-0.4399609701012515,789.04,17859.36,54.02035479999999,1.2055999999999998,18842.2045884,-1.482073723356602,-1.3371519607101856,5281.493507040973,-1.00991757201145,0.5940397043526083,-0.937576074106514,0.3837794478311452
GRC,Cardiovascular diseases,2621.4463136363634,761442.957235737,0.3830651311995417,-0.9595241440274728,H,0.2951881062187891,4336.72,150813.44,2715.1557740000003,56.946000000000005,48714.6293188,1.127178183699807,0.4230441662965101,34962.40147931398,0.9199433781245676,1.1296477206089144,0.4563192525977476,-1.8624466100363852
GRD,Cardiovascular diseases,0.6913,5729.877071098195,0.0001997352032833,-8.469664759642415,UM,-0.3238726658817929,77.44,1381.2,,9.9439999994,376.9644047999999,-0.4592438262531174,0.6387657255385305,14439.155818064788,0.280124249103732,0.9021775140531676,0.2963640511726688,-0.4606664385852196
GTM,Cardiovascular diseases,470.3711533333333,283422.6923312748,0.1359029045706012,-1.9957410059637115,LM,-0.8004733066932486,99.44,2566.92,23.9059628,8.4648,8965.4912772,-0.4238102430226781,-0.4077133278057371,10493.190490144729,-0.6571872430429359,-0.0018747281275638,-0.5262626990134538,0.7131133435335272
HND,Cardiovascular diseases,9.60515,297559.16334514244,0.0027751867319789,-5.883440358666038,LM,-0.8047306822554082,47.52,1026.36,69.9383956,4.2728,5237.808084400001,-0.4238102430226781,-0.2562492542953826,5659.597256564474,-0.7763328106228904,-0.3759921091864512,-0.5262626990134538,0.1220012230420717
HRV,Cardiovascular diseases,526.3279315789474,414246.4311108754,0.1413730639917281,-1.9562823064432675,UM,0.3697420586569883,1030.28,27929.72,1797.05422,30.722800000000003,24049.1890904,0.8242599381710966,0.4895965622328778,30424.392753499713,0.696019068161409,0.7939212797750141,0.9514186855801358,-1.3431123898903212
HTI,Cardiovascular diseases,408.20235,696827.3883518517,0.0651807444834319,-2.7304377759017875,L,-0.5771758690325169,45.92,956.52,,1.833,24589.3873284,-1.0628404320668117,-1.4909109444252424,3257.3885005278403,-1.2038697121675912,-0.7086099718644819,-0.4462850983009133,0.3753349889669817
HUN,Cardiovascular diseases,3750.86829,1151169.2446011703,0.3625447864623314,-1.014579681038661,UM,0.6803707045015658,2102.56,78112.24,2685.499484,32.2488,71875.4526304,0.7481050872363765,0.7351519541360284,30921.08529583642,0.6828907623781721,0.4529102560761359,1.2637121740767174,-1.0686674768050024
IDN,Cardiovascular diseases,2046.36520625,16648538.72481558,0.0136765340285985,-4.291342847148898,L,-0.6656954802255216,3763.72,23272.12,210.39034100799995,3.1054000000000004,225577.216428,-0.3561563550969788,-0.5224588380408542,10027.896402198325,-0.31758521985766,0.27851902153186,-0.4196258980634005,1.2662253991362464
IND,Cardiovascular diseases,207175.48958571427,61507776.89634364,0.3747808323684186,-0.9813871889799396,L,0.0720960873777242,20999.84,361898.64,187.8770994,7.322399999999999,2253635.67836,-0.61746182271422,-0.6119603360242456,5997.703428215718,-0.7773236261537012,0.1022626400940626,-0.6633671573778073,-0.9968895764596114
IRL,Cardiovascular diseases,2172.9863450000003,171992.4944116094,0.6278343256914746,-0.4654630322698159,H,0.7307749947545085,3862.56,148567.64,4045.541872,34.0572,16883.00737,0.6240834065073566,0.7856399786394805,78796.19120554483,1.188206683091492,1.2448205412838769,1.0656724008837637,2.102226826688448
IRN,Cardiovascular diseases,6717.777777777777,3304541.0311768735,0.226195266668628,-1.4863124323323167,LM,-0.1557949356736106,7732.64,138160.44,1107.6320056,11.578600000000002,135331.79713999998,-0.2543426108629983,0.5836878806256739,15041.31246333119,0.2729408365053547,-1.5152860033126028,0.5477222248406503,0.1431123702024811
IRQ,Cardiovascular diseases,188.451475,1719136.0260635102,0.012197148954129,-4.405733519015431,LM,-0.8030624557611098,686.48,7819.12,257.05344,7.317,39542.690875199994,-0.4867073888031044,0.005370509040684,12618.200750284284,-0.4709139232505756,-0.8753851899268775,-0.2596706966383217,-0.3973329971039924
ISL,Cardiovascular diseases,1783.59295,11733.656014990212,0.5153280781758975,-0.6629321312181693,H,2.279052798450904,355.56,19543.32,6682.198872,38.19,1133.7224292,1.2446929142492145,1.2331474685564368,59846.93658326752,1.3556545077984543,1.1394397417999025,1.0656724008837637,1.2408920225437552
ISR,Cardiovascular diseases,4616.829659090909,196349.021000445,1.3339265304254553,0.2881343679698318,H,4.973907159605384,5799.44,244241.44,,35.7984,25646.0703424,1.2440864165759786,0.9325142317404296,39990.70193898606,0.9964838778796736,0.658542701086899,0.9285679425194104,0.4006683655594721
ITA,Cardiovascular diseases,43314.15489583334,3294524.7784857936,1.4628712171841256,0.3804079274800934,H,0.7472433779301987,27038.92,1044767.56,1939.442776,40.6904,211767.055088,0.8954470267798256,0.8728465664181693,49972.48038745556,0.995988470114268,1.086438484242328,1.24847834536957,0.1051123053137447
JAM,Cardiovascular diseases,39.3372,107899.84968173516,0.0113655773739299,-4.476286557285589,LM,-0.7789225387882717,118.64,3659.12,,5.4326,4748.064388399999,0.2852990076084474,0.2945291948331793,10285.854351618776,-0.1511282106815095,0.7853726898463729,-0.5110288703063032,0.4386684304482085
JOR,Cardiovascular diseases,373.9961,229367.52753262687,0.1080575539717628,-2.2249987476627964,LM,-0.1636011072739102,781.36,15669.68,369.9050768,23.2558,12540.478012,0.7812987562779177,0.5423794969410318,9665.93327239689,0.0128517596676184,-1.2883597979341332,0.0983242779797129,-1.195334359767457
JPN,Cardiovascular diseases,92051.284888,5720846.017839214,1.7903528192337124,0.5824182916226894,H,3.232001217456847,32291.16,953951.56,5272.902023999999,22.9328,1709055.64024,1.5721622277790648,0.9554633337874534,42257.92967148511,1.1347026444277288,1.026598354741841,0.7000605119121542,-1.334667931026157
KAZ,Cardiovascular diseases,129.778275,1666281.2694144123,0.0086660803778407,-4.747185421671223,LM,-0.6258432033983137,310.16,6497.16,535.2867768,36.1964,113626.77276320002,-0.2543426108629983,0.9095651296934067,27333.243732460403,0.3777195788885594,-1.2653563195806996,0.0602397062118369,-1.0180007236200206
KEN,Cardiovascular diseases,50208.19507,839998.3996824023,6.65066662308226,1.894718597323722,L,-0.2059053308362432,958.72,28060.28,148.20428219999997,1.6988,59290.953204,-0.8837322135441875,-1.0617627361459043,4610.232110620364,-0.9873765186855128,-0.3242342828912252,-1.0670636181172928,1.22822533424751
KGZ,Cardiovascular diseases,244.0,395315.5065620521,0.0686775832644524,-2.6781868345977036,L,-0.6723073503986197,51.34,1149.96,,18.3112,27526.1069568,1.279308324263032,0.413864525477701,5231.7115508343395,-0.3024752830128009,-0.7689163880883493,0.4487023382441728,-0.5873333215476746
KHM,Cardiovascular diseases,104.0,667392.2522302569,0.0173388866179626,-4.0542269465237215,L,-0.7358589580161591,118.96,3149.44,25.740740800000005,1.9989999999999997,10587.494602,-0.8422434767823592,-1.0525830953270952,4524.759432725333,-1.1194026881660022,-1.150183498905737,0.3344486229405448,-1.495112649445267
KOR,Cardiovascular diseases,47089.48752272727,2214267.1785755013,2.3662627624106585,0.8613160431087179,UM,3.817072996717791,15668.2,409587.4,6080.884064,20.5616,475607.754164,1.4261136430282402,1.0633241134084632,41569.26564396438,1.04181368841425,0.8637088593742831,1.019970914762314,-0.3466662439190105
KWT,Cardiovascular diseases,22.01868,89126.52630955305,0.0063617901429639,-5.0558748217258955,H,-0.6838885095463556,371.24,8648.56,241.3141644,21.208,7519.4662628,1.640414410801008,0.960053154196858,58962.60401646187,0.5627543792674076,-1.0323683867982845,0.2392371935208548,0.8017801616072459
LBN,Cardiovascular diseases,33.77145,180028.91122633923,0.00975748217984,-4.628696555470796,UM,-0.4678020161695108,793.44,24871.56,,24.6196,16220.9302684,-1.0788283613009042,0.0856923662052662,14167.592478390638,0.0965756720210983,-0.5667033790490419,-1.9277749400712896,-0.2875550318698647
LBR,Cardiovascular diseases,170.45929999999998,147215.90037560338,0.049250286325817,-3.010637073764675,L,-0.5072401214689258,28.6,743.24,,0.6732,4521.4085844,-1.2878847399390634,-1.6194259158885735,1595.545288408795,-1.5679944197404252,-0.0674657272164091,-1.16608350471377,0.7975579321751641
LKA,Cardiovascular diseases,702.4119785714286,1106543.466999397,0.0706305289582385,-2.650151234630684,LM,-0.690422161567146,442.4,10503.36,106.5670474,7.6884000000000015,74974.4832076,-0.2543426108629983,0.1430651213228248,10999.968054238268,0.1337312544264902,-0.2877084895597593,0.2658963937583676,1.6884483423444288
LTU,Cardiovascular diseases,3924.970319999999,398091.430624521,1.0970402855104413,0.0926250193586856,LM,0.2701680426927716,521.2,14151.84,2906.158892,41.2456,21687.603698,1.2541591137972343,0.4322238071153193,31533.10830529218,0.7931189901808314,0.969866803397224,0.5020207387191984,-1.7611131036664214
LUX,Cardiovascular diseases,47.66122307692307,22617.1913466122,0.0137706120063681,-4.284492601729129,H,0.8674798087515446,309.2,12400.72,4689.78792,27.3772,2757.048789200001,1.411644006868198,0.948578603173346,129290.29825284838,1.0811986057639649,1.1709918100819778,1.0656724008837637,0.6371132137560546
LVA,Cardiovascular diseases,186.4602476190476,315175.7746094244,0.053873391382112,-2.920932986174491,LM,-0.1041619792970423,209.6,6386.2,1829.198268,31.3912,13563.396933200002,1.1296947912680313,0.5056609336657943,27594.885351783112,0.7148445632468075,0.9765502464323438,0.6162744540228264,-1.1066675416937388
MAR,Cardiovascular diseases,158.55025,2576842.998513957,0.0068461750656226,-4.98260556335358,LM,-0.0600153976816673,625.52,9553.64,870.8234672000002,6.5986,26635.4212752,-1.511975471024861,-0.1460935644696705,7496.17141389544,-0.6170592140451139,-1.214531066732234,0.0678566205654127,-0.3002217201661107
MDA,Cardiovascular diseases,24.4237625,486376.77564709657,0.0055873871781098,-5.185455365458698,L,-0.4348873047725504,57.52,1025.16,791.1779167999999,30.582399999999996,20742.6071924,1.3067507525185311,0.2601055417626437,10541.106021422418,0.1054930117983935,-0.0054495930068134,-0.4729442985384272,-0.8280003991763384
MEX,Cardiovascular diseases,32959.9824,3131795.7977299853,1.1710152802121727,0.1578796729497348,UM,-0.4004159239181893,3497.52,89418.84,303.6330748,21.1272,118420.111624,-0.4816462417038926,0.5010711132563898,20862.6077118635,0.1892169241518748,0.3029213600554353,0.3572993660012702,-0.4184441442644015
MKD,Cardiovascular diseases,71.368425,253419.1704984611,0.0206202616452877,-3.880996269221875,LM,-0.4447812599070674,178.08,4548.32,682.2130980000001,27.465800000000005,9242.013092,-1.4247478821841577,-0.0956055399662188,17335.33891683372,0.2236477638475373,-0.1380304513546449,-0.8461731018636114,-0.7562224988309474
MLI,Cardiovascular diseases,283.0,451043.9219659503,0.0698130526891222,-2.6617910559877314,L,-0.4925217732812587,105.44,2811.88,33.941968599999996,1.0396,4003.253818400001,-1.3782146655675636,-1.7410561567377976,2679.265335748308,-2.0579526997261826,-0.2889519208221068,-1.265103391310248,-0.882889381793402
MLT,Cardiovascular diseases,3.7275,22336.482094613835,0.0010769752209441,-6.824356466922453,H,-0.1520181529554655,153.92,4448.92,1590.6303136,35.9156,2372.1001244,0.2546725489378728,0.8292432725288245,43690.113072275446,0.8800630530094478,0.8399282364818814,-0.4043920693562499,1.2957810051608192
MMR,Cardiovascular diseases,80.0,3792095.176950578,0.0023473604657848,-6.050212732574234,L,-0.7407849064408301,75.2,1745.6,24.3904088,5.7177999999999995,45057.8505552,0.2543526959842814,-1.038813634098881,4160.257687868157,-1.2278969887897442,-1.4243600922534216,1.278946002783869,1.6377815891594465
MNE,Cardiovascular diseases,9.2348,72842.08577090385,0.002668182634574,-5.9226168359152815,UM,-0.0953800041900855,62.8,1202.52,691.0647623999998,22.7052,2472.6120060000003,-0.4364737873645732,0.1683091335745504,20214.682614526668,0.5511122967803843,-0.2446546821009674,-0.59481492819563,-1.4908904200131847
MNG,Cardiovascular diseases,73.1823,175002.8554460248,0.0211443390239303,-3.855910239735458,L,-0.606735919280835,64.88,1420.4,370.69395800000007,31.70519999999999,21939.410153999997,0.0555595620579777,0.1338854805040156,11806.669179457976,-0.0914315749501805,0.3153556726789135,0.6848266832050036,0.2106680411157903
MOZ,Cardiovascular diseases,98.02042857142858,806179.8442694976,0.0135286259459489,-4.302208497744391,L,-0.441411211580922,132.04,5272.52,32.79408900000001,0.6626000000000001,20040.8482376,-1.140076444058883,-1.598771724046252,1300.3855616581347,-1.8850553895997628,-0.6008977387636056,-1.16608350471377,-1.0897786239654117
MWI,Cardiovascular diseases,2884.5,451571.9951031904,0.7107429664948469,-0.3414303547068756,L,-0.5072401214689258,332.88,9001.64,42.9861488,0.3731999999999999,17978.519106400003,-0.9663518487866488,-1.369280703576018,1500.3485355091457,-1.5744347206906932,-0.2205632013929792,-1.16608350471377,0.4893351836331908
MYS,Cardiovascular diseases,3988.88497,1306628.4138151612,0.3396787998509589,-1.0797253750657712,UM,0.3205595102977949,2605.48,55587.32,1096.0548646,13.974800000000002,56728.86625879999,0.9490977587343962,0.7007283010654937,26017.720142413487,0.3222339091631748,-0.8323313824680858,-1.50122773627108,0.172667976227054
NAM,Cardiovascular diseases,1.8898,85287.41058052564,0.0005460141576231,-7.494716800686916,LM,-0.4431584255864033,64.68,1245.32,168.65080719999995,4.247199999999999,5608.9638,-0.3877370729215434,-0.4077133278057371,10254.713643524048,-0.7473514563466852,0.3315202790894335,-2.415257458700104,-0.4311108325606471
NGA,Cardiovascular diseases,1733.9867714285715,4763034.2591587175,0.0405070953852293,-3.2060312856550124,L,-0.5965390932024645,2139.6,34309.04,30.4566354,3.4715999999999996,70528.5225,-0.960798900109685,-1.5551684301569078,7594.354887665404,-1.3435747020118616,-0.3508126261239092,-2.2553022572750243,0.8017801616072459
NLD,Cardiovascular diseases,89729.53021666668,710954.451803036,14.043088862006286,2.642131090910439,H,1.6760164894550469,16957.44,859167.12,4281.813516,31.9052,62550.2333876,1.5517671302296476,0.9715277052203698,62999.86555815831,1.2560775469520056,1.1470557582817829,1.012354000408737,1.8024485370106376
NOR,Cardiovascular diseases,20381.274647826085,219012.68145898377,5.888699602137001,1.7730368908323144,H,1.346422634431936,4862.76,209808.6,5739.830929999999,41.2756,20221.0005844,0.8433966781901925,1.0793884848413795,85207.42722944335,1.3868651970189827,1.2600525742476367,0.981886342994438,1.0213360920755006
NPL,Cardiovascular diseases,3530.86746,1132921.0467445862,0.3467774099662822,-1.0590433381768287,L,-0.5849687050789807,901.52,11567.88,59.65797,5.1694,8137.124040399999,-0.842358014740521,-1.4518974709453023,3508.52037662225,-1.082247105760611,-0.3497246237693546,-0.015929437323915,-0.3762218499435834
NZL,Cardiovascular diseases,19946.620868181817,184719.86276043832,5.76311640955039,1.7514801068921544,H,0.7569952581257706,3266.96,128033.0,4179.645111999999,28.086,11776.8108888,1.1486204745742885,1.2560965706034597,43747.40306150099,1.2322979742125555,1.2142010464485624,1.0352047434694611,2.2668937745396383
